path_raw	path_sscs	id	type	replicate
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1808_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1808_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-1808_PCR4	case	101
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1832_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1832_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-1832_PCR3	case	102
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1832_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1832_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-1832_PCR4	case	102
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1859_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1859_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-1859_PCR3	case	103
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1859_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1859_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-1859_PCR4	case	103
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1905_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1905_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-1905_PCR3	case	104
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1905_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1905_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-1905_PCR4	case	104
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1926_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1926_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-1926_PCR3	case	105
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1926_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1926_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-1926_PCR4	case	105
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1961_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1961_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-1961_PCR3	case	106
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1961_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1961_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-1961_PCR4	case	106
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1964_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1964_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-1964_PCR3	case	107
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1964_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-1964_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-1964_PCR4	case	107
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2074_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2074_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2074_PCR3	case	108
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2074_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2074_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2074_PCR4	case	108
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2075_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2075_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2075_PCR3	case	109
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2075_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2075_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2075_PCR4	case	109
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2093_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2093_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2093_PCR3	case	110
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2093_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2093_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2093_PCR4	case	110
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2106_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2106_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2106_PCR3	case	111
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2106_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2106_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2106_PCR4	case	111
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2190_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2190_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2190_PCR3	case	112
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2190_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2190_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2190_PCR4	case	112
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2206_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2206_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2206_PCR3	case	113
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2206_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2206_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2206_PCR4	case	113
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2269_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2269_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2269_PCR3	case	114
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2269_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2269_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2269_PCR4	case	114
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2295_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2295_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2295_PCR3	case	115
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2295_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2295_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2295_PCR4	case	115
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2314_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2314_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2314_PCR3	case	116
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2314_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2314_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2314_PCR4	case	116
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2348_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2348_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2348_PCR3	case	117
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2348_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2348_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2348_PCR4	case	117
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2373_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2373_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2373_PCR3	case	118
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2373_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2373_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2373_PCR4	case	118
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2478_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2478_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2478_PCR3	case	119
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2478_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2478_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2478_PCR4	case	119
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2507_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2507_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2507_PCR3	case	120
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2507_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2507_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2507_PCR4	case	120
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2570_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2570_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2570_PCR3	case	121
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2570_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2570_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2570_PCR4	case	121
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2571_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2571_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2571_PCR3	case	122
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2571_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2571_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2571_PCR4	case	122
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2577_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2577_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2577_PCR3	case	123
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2577_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2577_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2577_PCR4	case	123
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2581_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2581_PCR3_sscs_pileup_new_with_UMIs.txt	SE16-2581_PCR3	case	124
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2581_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE16-2581_PCR4_sscs_pileup_new_with_UMIs.txt	SE16-2581_PCR4	case	124
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0055_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0055_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0055_PCR3	case	125
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0055_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0055_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0055_PCR4	case	125
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0058_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0058_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0058_PCR3	case	126
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0058_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0058_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0058_PCR4	case	126
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0085_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0085_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0085_PCR3	case	127
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0085_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0085_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0085_PCR4	case	127
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0105_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0105_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0105_PCR3	case	128
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0105_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0105_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0105_PCR4	case	128
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0107_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0107_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0107_PCR3	case	129
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0107_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0107_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0107_PCR4	case	129
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0170_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0170_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0170_PCR3	case	130
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0170_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0170_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0170_PCR4	case	130
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0171_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0171_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0171_PCR3	case	131
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0171_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0171_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0171_PCR4	case	131
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0186_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0186_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0186_PCR3	case	132
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0186_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0186_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0186_PCR4	case	132
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0209_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0209_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0209_PCR3	case	133
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0209_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0209_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0209_PCR4	case	133
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0221_PCR3_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0221_PCR3_sscs_pileup_new_with_UMIs.txt	SE17-0221_PCR3	case	134
/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0221_PCR4_raw_pileup_rankFalse.txt	/Users/sabelson/Desktop/My Projects/smMIP ARCH-AML panel/BenchMARK/For our paper/code to generate the figures/clinical samples/clinical samples/SE17-0221_PCR4_sscs_pileup_new_with_UMIs.txt	SE17-0221_PCR4	case	134
